product_id_idx,product_id
5116.0,18459
2540.0,18603
15811.0,10176
18618.0,10227
22410.0,10246
19266.0,10325
25974.0,10570
24620.0,10969
209.0,2391
3026.0,23107
19757.0,22170
27253.0,22291
25574.0,22322
24276.0,22340
27309.0,22492
30338.0,22519
404.0,1863
6762.0,181101
8138.0,181191
6258.0,181224
8259.0,181356
3010.0,18237
2184.0,18680
27763.0,101258
16314.0,10398
25938.0,10501
3566.0,2314
30278.0,221274
27279.0,22405
27289.0,22415
30478.0,22683
24296.0,22854
252.0,1861
2349.0,1891
2772.0,181225
7024.0,181359
4455.0,181384
4566.0,181428
1560.0,18220
2180.0,18263
4349.0,18284
7516.0,18802
1602.0,18928
9449.0,1043
13179.0,10163
25920.0,10463
30277.0,221271
23114.0,22251
30314.0,22465
23136.0,22491
30368.0,22553
513.0,1876
901.0,18141
583.0,18414
2444.0,18504
6060.0,18673
6788.0,18805
733.0,18959
24570.0,10479
25977.0,10573
28080.0,10838
1459.0,23125
20503.0,22161
19067.0,22166
22235.0,22487
27341.0,22812
5825.0,18178
8372.0,181333
3536.0,18342
7512.0,18527
1711.0,18573
6786.0,18696
5133.0,18975
23388.0,1061
19982.0,10186
27741.0,101061
16313.0,10287
25927.0,10488
1048.0,2324
22223.0,22212
22229.0,22252
27254.0,22295
21318.0,22305
30306.0,22342
27266.0,22388
27293.0,22437
30483.0,22689
24295.0,22795
4952.0,181064
4814.0,181379
3332.0,18256
5467.0,18460
7043.0,18895
814.0,103
1670.0,1019
27846.0,101526
24593.0,10598
28096.0,10858
13730.0,23169
2567.0,23192
11497.0,22420
30252.0,221059
1360.0,181073
7503.0,181259
5103.0,181347
120.0,18248
275.0,18264
426.0,18294
3805.0,18435
25468.0,18543
8024.0,18830
27744.0,101067
27831.0,101497
25985.0,10584
24602.0,10693
21312.0,22193
30430.0,22629
27233.0,221154
377.0,188
2898.0,181287
5105.0,18233
1480.0,18444
5115.0,18447
6783.0,18482
4160.0,18502
2902.0,18752
5649.0,18866
1919.0,101
21536.0,10195
27785.0,101404
27864.0,101556
16312.0,10270
23357.0,10375
3024.0,231004
30336.0,22516
84.0,180
515.0,1879
4681.0,181047
8830.0,181431
5285.0,18242
19264.0,10241
20763.0,10282
23332.0,102208
24588.0,10580
26036.0,10755
28052.0,10790
25593.0,22385
30312.0,22436
27320.0,22518
25612.0,22742
30253.0,221066
10279.0,1817
708.0,1870
2538.0,18187
4951.0,181058
718.0,18555
4976.0,18839
4980.0,18969
5273.0,181034
27724.0,101013
24523.0,101637
24581.0,10520
26020.0,10677
28130.0,10901
19760.0,22182
22221.0,22210
30446.0,22650
56.0,18132
7020.0,181246
484.0,181364
11452.0,181395
6267.0,181404
2103.0,18373
4572.0,18398
3015.0,18575
2653.0,18713
16305.0,10170
27804.0,101445
27867.0,101559
23381.0,10521
25988.0,10587
26060.0,10948
23412.0,10951
9272.0,2387
20512.0,22247
2342.0,18121
7257.0,181036
3793.0,181048
4565.0,181139
6764.0,181164
5281.0,181344
4965.0,18204
1120.0,18323
6528.0,18633
7042.0,18885
6298.0,18978
6759.0,181022
21539.0,10263
25991.0,10590
23393.0,10630
26043.0,10829
28116.0,10879
27244.0,22209
30309.0,22426
666.0,1848
3992.0,18255
5833.0,18489
27816.0,101467
19984.0,10203
15363.0,10251
20772.0,10377
27956.0,104963
27965.0,10646
28042.0,10780
28047.0,10785
26061.0,10960
26.0,2362
25572.0,22320
30307.0,22352
30369.0,22554
1443.0,18159
3712.0,181365
6781.0,18415
3640.0,18705
9596.0,10100
25876.0,101062
27765.0,101267
27874.0,101628
17981.0,10274
28025.0,10762
28026.0,10763
387.0,2348
4016.0,231013
27316.0,22509
6772.0,181328
7727.0,181353
6506.0,181390
13018.0,18530
4821.0,18560
2587.0,1091
11137.0,10136
14907.0,10146
15814.0,10198
27757.0,101150
27788.0,101407
27853.0,101534
27883.0,101756
22428.0,10333
23374.0,10442
27993.0,10689
28131.0,10903
30279.0,221283
10503.0,22225
27292.0,22419
3990.0,18136
280.0,18166
7025.0,181361
5834.0,18525
9290.0,1036
21533.0,10141
27784.0,101402
27891.0,101892
28067.0,10812
30274.0,221264
30326.0,22478
30383.0,22569
748.0,1836
384.0,181085
4563.0,181086
5456.0,181280
5108.0,18270
3537.0,18371
5831.0,18426
3450.0,18477
4972.0,18628
5474.0,18753
24516.0,101383
23346.0,10356
26012.0,10632
28142.0,10976
30287.0,221363
13075.0,22730
2539.0,1860
239.0,1866
4963.0,18149
11450.0,181265
6035.0,181337
19688.0,18230
4975.0,18761
5476.0,18816
1012.0,18925
7489.0,181007
3591.0,1072
17406.0,10236
14506.0,10256
22417.0,10308
23383.0,10527
28031.0,10768
507.0,23154
10320.0,231003
20510.0,22221
24272.0,22299
5814.0,181170
7271.0,181336
5283.0,181386
7034.0,18535
849.0,18861
5305.0,18907
4364.0,18917
27833.0,101500
12564.0,10268
27994.0,10690
21567.0,10699
27997.0,10709
23406.0,10751
28036.0,10773
24281.0,22377
4958.0,181267
6274.0,18339
6522.0,18475
23018.0,18711
4466.0,18724
18610.0,10152
24582.0,10528
25956.0,10546
740.0,239
2365.0,23175
27274.0,22397
27298.0,22454
30354.0,22537
30486.0,22698
22237.0,22725
1064.0,1858
312.0,18140
8828.0,181172
5277.0,181175
3130.0,18365
3249.0,18699
5846.0,18992
1923.0,107
15358.0,10181
27839.0,101510
17977.0,10209
23376.0,10475
26032.0,10729
28128.0,10899
3734.0,23123
30414.0,22605
30470.0,22674
6766.0,181223
4345.0,181256
11027.0,181313
4960.0,181323
4156.0,181410
7734.0,18295
8594.0,18315
3809.0,18725
4831.0,18781
3589.0,1031
9022.0,1098
9737.0,10139
27790.0,101410
27857.0,101538
25998.0,10610
19223.0,2367
24270.0,22269
30319.0,22470
4073.0,181050
6765.0,181203
867.0,18252
4356.0,18579
10282.0,18662
6294.0,18862
6532.0,18910
8657.0,10138
17975.0,101868
25893.0,101875
27893.0,101920
18617.0,10225
24601.0,10691
2110.0,231014
23108.0,22207
14021.0,22228
25566.0,22307
30412.0,22603
30420.0,22613
706.0,18411
7039.0,18723
1832.0,18922
21544.0,10280
21565.0,10562
25981.0,10577
27957.0,104990
16315.0,10944
30374.0,22559
4465.0,1859
7496.0,181129
6525.0,18574
4694.0,18659
1232.0,109
23324.0,101424
27848.0,101528
27869.0,101579
25898.0,102230
25918.0,10454
27967.0,10651
19813.0,2335
305.0,2352
927.0,2376
16270.0,2377
20506.0,22213
21317.0,22274
30342.0,22524
30455.0,22659
30500.0,22798
601.0,18201
3899.0,18324
2650.0,18608
3543.0,18722
8140.0,18814
6292.0,18853
2939.0,1014
27730.0,101033
27936.0,103287
27958.0,104994
21566.0,10663
27243.0,22167
17785.0,22203
24268.0,22265
25586.0,22360
30493.0,22716
1364.0,1894
6761.0,181037
3329.0,181162
3009.0,18234
5464.0,18410
177.0,18455
5645.0,18676
4834.0,18831
7522.0,18931
5808.0,181025
21532.0,10123
24533.0,10322
25936.0,10499
24574.0,10506
25970.0,10565
23398.0,10665
28048.0,10786
23413.0,10958
21315.0,22258
25582.0,22330
30304.0,22338
4717.0,22482
57.0,1819
749.0,1875
6256.0,181161
4689.0,18321
1708.0,18379
2263.0,18463
27761.0,101231
27821.0,101479
20771.0,10376
22443.0,10458
28075.0,10825
1991.0,2379
321.0,23155
27284.0,22410
27291.0,22418
27295.0,22443
30481.0,22686
241.0,1810
5633.0,18190
8019.0,181043
7013.0,181122
4684.0,181217
22127.0,181233
5102.0,181331
6264.0,181354
876.0,18682
2446.0,18710
4832.0,18824
15810.0,10161
21546.0,10288
21561.0,10483
27998.0,10710
10004.0,22208
23111.0,22237
30298.0,22292
30355.0,22538
30431.0,22630
1009.0,1843
1059.0,18206
2100.0,18212
5112.0,18360
4248.0,18399
4979.0,18962
14503.0,10133
17976.0,10194
27801.0,101436
27894.0,101954
23363.0,10402
25922.0,10481
27972.0,10666
22218.0,22153
30310.0,22431
27308.0,22485
30361.0,22545
27324.0,22572
4249.0,1846
5284.0,18162
7028.0,181425
2648.0,18298
6054.0,18505
7037.0,18644
27866.0,101558
20757.0,10206
25926.0,104873
27959.0,105048
26024.0,10706
28000.0,10719
28076.0,10826
28136.0,10935
11114.0,2368
27234.0,221184
30378.0,22563
30498.0,22748
7893.0,181181
5626.0,181282
7722.0,181295
6503.0,181325
2645.0,18205
6515.0,18276
3815.0,18801
168.0,18803
27840.0,101514
19262.0,10237
14505.0,10248
19989.0,10253
25957.0,10547
18409.0,22367
27068.0,181140
7263.0,181195
7023.0,181349
6508.0,181406
5104.0,18223
19689.0,18462
4354.0,18509
6058.0,18640
4083.0,18733
4085.0,18756
7514.0,18759
5842.0,18852
27829.0,101492
19267.0,10334
24562.0,10449
28034.0,10771
28065.0,10808
28140.0,10964
26063.0,10967
25568.0,22316
30390.0,22579
7014.0,181154
8258.0,181255
823.0,18200
7276.0,18262
7277.0,18296
6047.0,18427
4580.0,18791
5841.0,18823
4469.0,18871
6798.0,18993
11568.0,1087
27776.0,101386
27885.0,101798
26035.0,10743
23411.0,10947
30395.0,22584
30456.0,22660
301.0,1849
13016.0,181230
2101.0,18218
3719.0,18385
3539.0,18391
6529.0,18732
27074.0,18737
8432.0,1042
27931.0,10265
15365.0,10297
22441.0,10437
25962.0,10556
163.0,2321
16161.0,22169
27276.0,22400
30367.0,22552
27339.0,22797
1097.0,1890
2261.0,18289
4690.0,18367
5299.0,18694
4950.0,181000
27856.0,101537
21543.0,10279
21537.0,102286
27938.0,103517
25940.0,10503
27964.0,10644
28054.0,10792
23105.0,22196
18405.0,22296
3240.0,18108
1444.0,18168
4150.0,181107
4449.0,181114
25464.0,18213
6780.0,18364
2777.0,18746
27795.0,101422
27813.0,101461
27818.0,101470
1200.0,23127
15682.0,22162
22231.0,22254
22233.0,22372
30434.0,22635
30444.0,22648
3533.0,18148
5815.0,181184
11449.0,181228
3243.0,18227
4352.0,18412
6068.0,18890
4148.0,181012
2500.0,1062
27759.0,101203
24545.0,10410
27968.0,10653
27996.0,10695
26030.0,10717
28113.0,10876
23113.0,22249
30299.0,22293
24279.0,22350
30363.0,22548
1118.0,18151
969.0,18216
4459.0,18320
24143.0,18688
9366.0,181011
3059.0,1015
27811.0,101457
28029.0,10766
28057.0,10796
4075.0,181092
1445.0,18420
16857.0,10154
10561.0,10255
22415.0,10305
18615.0,102197
3479.0,2351
12763.0,22223
30404.0,22595
30495.0,22718
4452.0,181169
3444.0,181176
5818.0,181258
6034.0,181327
4835.0,18832
17400.0,10122
27733.0,101036
27742.0,101064
27746.0,101069
27849.0,101529
27943.0,104071
21557.0,10433
26017.0,10652
28104.0,10867
196.0,2337
18567.0,2392
2782.0,231008
21308.0,22179
23132.0,22343
30348.0,22531
414.0,1868
8710.0,181304
5820.0,181324
6509.0,181417
7509.0,181421
2646.0,18215
4460.0,18327
989.0,18337
6288.0,18683
12033.0,10150
27826.0,101489
18616.0,10224
19990.0,10286
24560.0,10446
25954.0,10543
24596.0,10647
24610.0,10810
356.0,2354
30438.0,22639
30254.0,221100
100.0,1823
5451.0,181075
7019.0,181242
6769.0,181303
7730.0,181398
25465.0,18372
8954.0,18456
5471.0,18654
3641.0,18708
9669.0,18818
4166.0,18837
4836.0,18958
2940.0,1033
4300.0,1066
18621.0,10269
254.0,2313
2041.0,231022
15217.0,22163
30264.0,221215
27299.0,22455
30448.0,22652
6062.0,1872
6021.0,181054
1298.0,181393
4081.0,18569
6290.0,18762
6296.0,18937
20775.0,10390
23375.0,10450
17412.0,10472
24600.0,10659
26026.0,10712
28008.0,10737
28118.0,10882
4186.0,23173
469.0,23182
30276.0,221270
22227.0,22248
30490.0,22712
30502.0,22800
9221.0,18749
333.0,18909
14917.0,10417
25968.0,10563
28044.0,10782
238.0,234
2795.0,23198
23104.0,22188
30293.0,22281
30301.0,22332
27310.0,22495
30425.0,22623
30432.0,22631
30464.0,22668
27337.0,22704
7259.0,181044
3794.0,181153
7838.0,1063
14904.0,10116
14908.0,10149
23349.0,10361
23353.0,10370
27942.0,10395
27922.0,102274
25971.0,10566
27944.0,104264
25919.0,104560
26021.0,10696
21568.0,10707
26059.0,10940
27247.0,22231
27248.0,22233
24269.0,22267
30439.0,22642
6261.0,181274
5101.0,181299
626.0,18267
592.0,18341
4575.0,18528
4082.0,18663
3338.0,18729
6070.0,18942
27819.0,101477
23341.0,10312
21554.0,10364
19765.0,22298
30398.0,22589
3907.0,1886
1478.0,181088
6255.0,181151
5819.0,181261
7268.0,181294
8829.0,181391
4969.0,18376
4691.0,18450
4163.0,18758
1960.0,18774
3998.0,18799
27929.0,102537
24594.0,10609
28018.0,10754
3744.0,2327
1895.0,23115
972.0,23195
27237.0,221263
30382.0,22568
30501.0,22799
2038.0,1897
3447.0,18158
4956.0,181237
5826.0,18217
704.0,18283
665.0,18378
3995.0,18403
1197.0,18821
5479.0,18892
5307.0,18952
2825.0,1024
16311.0,10239
25937.0,10500
25953.0,10541
23401.0,10704
28014.0,10749
2118.0,23176
1304.0,231006
27285.0,22411
1650.0,1880
4237.0,18123
29975.0,18186
7728.0,181367
7026.0,181371
6779.0,18344
5830.0,18402
3904.0,18586
1136.0,105
8198.0,1053
21535.0,10193
19983.0,10202
25909.0,10299
25915.0,10391
24604.0,10698
361.0,2338
27249.0,22234
27311.0,22496
4954.0,181117
5099.0,181198
8369.0,181245
7272.0,181340
4242.0,18249
4243.0,18290
5639.0,18496
450.0,18565
7038.0,18646
7517.0,18813
934.0,18817
13346.0,181028
27812.0,101458
17978.0,10218
25913.0,10332
25990.0,10589
28083.0,10841
24257.0,22164
20504.0,22191
24286.0,22442
30473.0,22677
30522.0,22843
875.0,1833
314.0,1882
7270.0,181329
4240.0,181412
266.0,18503
4820.0,18552
5472.0,18716
6790.0,18836
1962.0,18893
27862.0,101548
27898.0,102189
22439.0,10419
23371.0,10434
26034.0,10742
28040.0,10778
24622.0,10974
222.0,2344
2672.0,23140
2918.0,23186
25596.0,22401
892.0,1865
5638.0,18487
7280.0,18605
2347.0,18616
7738.0,18650
1011.0,18811
3818.0,18999
1922.0,1046
2499.0,1059
13812.0,10147
27734.0,101038
27773.0,101380
27895.0,101977
20770.0,10345
27901.0,102206
27960.0,10569
25978.0,10574
26009.0,10627
28137.0,10936
26065.0,10982
30282.0,221302
21324.0,22721
30511.0,22811
7733.0,18160
4806.0,181103
4357.0,18596
5125.0,18760
3134.0,18851
20761.0,10258
22448.0,10725
28063.0,10806
9128.0,2357
217.0,2398
2044.0,23116
2789.0,23132
10003.0,22154
22220.0,22187
6501.0,181270
7267.0,181283
4346.0,181319
8020.0,181352
4159.0,18448
3489.0,1027
27775.0,101384
25892.0,101844
28126.0,10895
4718.0,231009
30286.0,221362
22222.0,22211
30347.0,22530
30409.0,22600
2897.0,181094
3900.0,18335
7735.0,18417
4250.0,18469
1710.0,18571
8142.0,18970
27825.0,101487
27828.0,101491
27863.0,101555
20758.0,10214
16861.0,10301
24577.0,10511
23403.0,10708
28023.0,10760
28114.0,10877
1720.0,23134
25599.0,22445
30316.0,22467
27332.0,22628
30457.0,22661
169.0,189
7494.0,181098
6254.0,181146
10836.0,181201
5453.0,181229
13977.0,181330
10838.0,181407
6039.0,181434
5829.0,18312
4823.0,18614
3590.0,1055
14501.0,10101
17408.0,10349
27917.0,102256
28027.0,10764
28102.0,10865
623.0,23138
30303.0,22335
1481.0,1877
4805.0,181063
7018.0,181221
6768.0,181297
9373.0,18965
27729.0,101032
27834.0,101501
27915.0,102253
27924.0,102279
673.0,236
30292.0,22278
1083.0,18143
6024.0,181120
4236.0,181189
11451.0,181322
5106.0,18238
4147.0,181010
27835.0,101504
27870.0,101580
18623.0,10346
24575.0,10509
25952.0,10537
20780.0,10628
23395.0,10635
26044.0,10832
1572.0,2329
24256.0,221191
23124.0,22276
30485.0,22697
2033.0,18129
1759.0,18164
6030.0,181266
3801.0,18253
5297.0,18647
4833.0,18827
2700.0,1011
23322.0,101072
16862.0,10331
25951.0,10536
25975.0,10571
27975.0,10669
28138.0,10955
221.0,2332
30533.0,23142
1528.0,23178
30266.0,221217
30317.0,22468
22234.0,22483
25605.0,22497
103.0,1830
1561.0,1874
3330.0,18173
4241.0,18179
5274.0,181080
17147.0,181081
4807.0,181119
5627.0,181298
6036.0,181338
4961.0,181346
5822.0,181380
4688.0,18268
2183.0,18564
4254.0,18637
5126.0,18806
7900.0,18967
9883.0,10113
23328.0,10184
23327.0,101731
27920.0,102266
25966.0,10560
26010.0,10629
26013.0,10634
27985.0,10681
28064.0,10807
1020.0,2383
23123.0,22275
30427.0,22625
14767.0,22890
3455.0,1887
4682.0,181059
6025.0,181128
3892.0,181215
6505.0,181373
3011.0,18247
891.0,18618
11454.0,18778
537.0,18878
5132.0,18974
9291.0,1074
13504.0,10144
14476.0,2380
30349.0,22532
30468.0,22672
8486.0,181066
7493.0,181083
5823.0,181396
4692.0,18490
5648.0,18772
17401.0,10140
27737.0,101042
27756.0,101095
27815.0,101466
23339.0,10264
27989.0,10685
28115.0,10878
28117.0,10880
15220.0,23100
30302.0,22333
30381.0,22566
30461.0,22665
1063.0,1851
1262.0,1895
7498.0,181158
7261.0,181166
5468.0,18507
6280.0,18550
13019.0,18747
27740.0,101060
16309.0,10226
27923.0,102275
25943.0,10507
28010.0,10740
1270.0,23108
2194.0,23197
25570.0,22318
25585.0,22348
30344.0,22527
30429.0,22627
30520.0,22839
6026.0,181134
1060.0,18222
921.0,18311
6273.0,18333
4245.0,18357
131.0,18572
6284.0,18622
2350.0,18994
7635.0,1034
2941.0,1050
12562.0,10108
10736.0,10125
12291.0,10160
27842.0,101519
19260.0,10220
24609.0,10799
28084.0,10842
27235.0,221203
22216.0,221356
30375.0,22560
30392.0,22581
2259.0,18139
27071.0,181149
8367.0,181197
171.0,18318
1517.0,18346
4246.0,18384
2654.0,18768
17973.0,10164
27948.0,10457
20777.0,10514
24591.0,10592
27949.0,104615
12.0,2323
25578.0,22326
30459.0,22663
30471.0,22675
4816.0,18142
4155.0,181281
8022.0,18350
7033.0,18383
7035.0,18581
5646.0,18687
27749.0,101076
27787.0,101406
23326.0,101591
25899.0,102235
27935.0,103157
23396.0,10636
28062.0,10805
26051.0,10890
3353.0,231012
30296.0,22289
27297.0,22449
20513.0,22726
20514.0,22828
1217.0,1893
4154.0,18128
8137.0,181079
10634.0,181232
7895.0,181370
4457.0,18279
6057.0,18625
6291.0,18789
5650.0,18919
25888.0,101593
27928.0,102300
28016.0,10752
23407.0,10802
28100.0,10863
20507.0,22214
247.0,1814
4959.0,181290
9370.0,181315
9527.0,181409
3997.0,18691
6538.0,18998
24519.0,101455
12877.0,101867
24548.0,10414
9599.0,10941
30372.0,22557
27331.0,22620
16697.0,22723
4564.0,181099
6523.0,18480
6281.0,18587
4837.0,18964
6797.0,18968
27743.0,101066
27767.0,101300
27793.0,101420
24521.0,101496
8089.0,10223
24530.0,10231
24568.0,10471
2808.0,2342
18402.0,22165
24277.0,22341
30462.0,22666
6287.0,1867
1705.0,18138
3800.0,18195
5624.0,181247
4348.0,18202
1395.0,18210
6285.0,18639
6295.0,18876
6534.0,18930
27878.0,101644
24543.0,10408
17984.0,10447
25989.0,10588
24608.0,10733
37.0,2330
2199.0,2334
19071.0,22206
27245.0,22224
24267.0,22260
23128.0,22302
25613.0,22749
4076.0,181236
6283.0,18621
5300.0,18720
11908.0,18911
27995.0,10692
28070.0,10818
28082.0,10840
737.0,2341
486.0,23104
5513.0,231316
4185.0,231559
7105.0,231640
10519.0,231944
10880.0,232011
6615.0,232014
10521.0,232099
810.0,23277
1227.0,23294
11746.0,232332
18449.0,233028
17280.0,233031
15270.0,233059
16755.0,233434
22280.0,233474
19131.0,233659
19134.0,233742
23192.0,233834
15769.0,234213
1727.0,23601
14094.0,23642
1457.0,231085
3663.0,231144
14397.0,231173
8052.0,231405
3476.0,231585
4189.0,231936
17244.0,232072
2683.0,23334
3838.0,232220
10018.0,232234
10892.0,232620
22262.0,233001
15276.0,233142
9121.0,233442
18494.0,233849
17892.0,233952
30545.0,234189
1971.0,231110
5171.0,231180
14027.0,231497
5176.0,231823
14784.0,232041
19091.0,23211
2197.0,23236
8516.0,232291
17250.0,232306
22252.0,232429
12801.0,232585
16191.0,232737
2472.0,232746
18451.0,233174
14818.0,233203
14828.0,233330
14452.0,233414
14455.0,233553
18490.0,233786
16787.0,234230
19903.0,234563
12528.0,234653
25679.0,234721
16815.0,235004
22356.0,235056
3167.0,23648
9394.0,231113
10671.0,231824
6613.0,231909
2272.0,23253
22247.0,232304
6131.0,232452
16719.0,232569
15712.0,232782
13448.0,233033
4287.0,233086
12245.0,233208
18455.0,233260
12248.0,233268
13457.0,233333
15750.0,233602
18475.0,233639
15774.0,234393
16796.0,234473
17919.0,234528
15314.0,234678
21458.0,234771
24378.0,234854
17365.0,234926
27409.0,234980
3166.0,23613
8507.0,231321
10324.0,231414
2562.0,231462
10511.0,231556
6128.0,231911
12224.0,232035
10676.0,232056
5016.0,232059
1343.0,23226
14039.0,232272
9414.0,232456
12232.0,232480
14800.0,232756
15713.0,232848
15724.0,233168
14823.0,233264
23166.0,233343
17841.0,233361
27362.0,233508
757.0,23473
8173.0,23551
16262.0,234482
19906.0,234575
21420.0,234598
21479.0,234943
21481.0,234947
24393.0,235040
23245.0,235077
4026.0,23662
30531.0,231058
2114.0,231285
13080.0,231458
19080.0,231699
19085.0,231995
1900.0,23299
2275.0,23302
23152.0,232537
24317.0,232867
15261.0,232958
15718.0,232972
13756.0,233014
25631.0,233209
16216.0,233486
18464.0,233529
19129.0,233636
17316.0,233690
17328.0,233862
997.0,23479
20593.0,234176
14464.0,234196
21398.0,234197
13469.0,234277
16802.0,234560
7104.0,231623
19081.0,231881
13733.0,232078
4285.0,232153
11970.0,232451
15704.0,232496
22258.0,232785
14062.0,233015
15273.0,233117
16237.0,233776
13135.0,233900
24340.0,234012
25655.0,234126
3571.0,23565
23235.0,234837
22346.0,234962
8301.0,23689
2467.0,231576
11956.0,231862
8290.0,231905
11077.0,231970
1975.0,23203
17811.0,232552
11754.0,232646
24322.0,232993
10904.0,233056
14810.0,233090
17849.0,233498
16757.0,233509
24331.0,233618
23187.0,233826
15759.0,233977
10172.0,234053
20604.0,234311
19191.0,234514
20688.0,234914
18564.0,234976
2268.0,231289
3031.0,231339
11299.0,231861
754.0,23232
8743.0,23360
6132.0,232460
18429.0,232531
24310.0,232729
19794.0,232805
15258.0,232843
17847.0,233467
16761.0,233614
17321.0,233755
17327.0,233841
17891.0,233940
6137.0,23420
8631.0,23494
2813.0,23552
19860.0,234182
27394.0,234468
3573.0,23608
487.0,23664
2670.0,231296
8618.0,231721
4494.0,231810
553.0,23256
4873.0,23327
2570.0,23337
1408.0,23350
13097.0,232556
13438.0,232757
19104.0,232760
15259.0,232871
11529.0,233049
21349.0,233106
16210.0,233362
21360.0,233447
15295.0,233595
16762.0,233641
22292.0,233654
13132.0,233773
27375.0,233978
19890.0,234464
23221.0,234609
21456.0,234767
19217.0,234971
2375.0,23616
10866.0,231049
7337.0,231170
8506.0,231312
12486.0,231363
3475.0,231507
11734.0,231543
6354.0,231607
17795.0,231662
6866.0,232410
15706.0,232570
10692.0,232725
18442.0,232837
20550.0,233032
11320.0,233068
14826.0,233306
23172.0,233530
18467.0,233570
2203.0,23574
16793.0,234421
19896.0,234521
27400.0,234645
10323.0,231318
9845.0,231722
10670.0,231776
8865.0,231795
10877.0,231870
346.0,23202
10331.0,23210
9269.0,23378
10334.0,232493
13740.0,232624
19108.0,232927
13754.0,232982
16742.0,233267
13455.0,233271
12254.0,233464
10705.0,233554
13465.0,233790
18512.0,234026
1778.0,23465
30547.0,234401
16263.0,234517
23238.0,234882
18562.0,234910
21474.0,234928
22344.0,234955
17937.0,234975
8278.0,231063
7342.0,231408
27348.0,231708
770.0,23324
16180.0,232188
15701.0,232267
11518.0,232748
10899.0,232833
17832.0,233181
15731.0,233236
12520.0,233527
24332.0,233625
14456.0,233669
10025.0,233836
8414.0,23444
1049.0,23485
17348.0,234279
14090.0,234667
19214.0,234879
14471.0,235057
7562.0,231250
8397.0,231424
12487.0,231684
10014.0,232063
9408.0,232112
975.0,23357
24307.0,232566
14054.0,232821
14061.0,232990
13445.0,233005
12816.0,233019
13116.0,233048
15271.0,233064
17291.0,233313
19817.0,233706
15753.0,233758
15300.0,233774
18506.0,233961
2480.0,23409
19863.0,234235
25671.0,234646
23231.0,234786
23232.0,234794
12530.0,234972
9837.0,231051
17233.0,231098
12208.0,231101
2915.0,231667
21328.0,231934
1899.0,23246
1181.0,232239
8409.0,232506
25627.0,232628
19111.0,233061
17309.0,233547
15765.0,234054
1348.0,23486
4617.0,23528
13141.0,234720
21446.0,234752
21448.0,234755
21455.0,234766
25693.0,235027
25694.0,235028
18413.0,231263
1610.0,231302
1201.0,231415
9844.0,231652
1225.0,231785
3361.0,231969
2196.0,23218
1846.0,23340
14421.0,232511
19787.0,232621
15256.0,232741
19795.0,232814
12512.0,233173
13456.0,233288
16746.0,233298
23165.0,233315
11768.0,233537
24329.0,233543
21382.0,233975
16791.0,234392
17358.0,234669
18557.0,234823
19930.0,234895
3027.0,231073
14024.0,231116
3565.0,231185
2668.0,231227
520.0,231266
7338.0,231268
12769.0,231274
4280.0,231440
14405.0,231700
14033.0,231896
17801.0,232062
17802.0,232065
10881.0,232068
9420.0,23291
644.0,23328
996.0,23377
10678.0,232230
8996.0,232596
19788.0,232636
13435.0,232652
11979.0,232674
20552.0,233083
11102.0,233171
20561.0,233192
17865.0,233696
25646.0,233852
782.0,23414
11542.0,23549
15780.0,234557
12004.0,234672
24376.0,234841
22350.0,234969
20695.0,234983
19940.0,235075
3047.0,23614
1525.0,231262
14026.0,231330
2561.0,231396
15695.0,231697
17240.0,231725
15233.0,231796
5177.0,231837
12491.0,232097
8871.0,232160
595.0,23333
7794.0,232203
12784.0,232207
11528.0,233037
12821.0,233072
17844.0,233405
10343.0,233423
17848.0,233497
17857.0,233599
20576.0,233671
23189.0,233830
17898.0,234042
1019.0,23561
2928.0,23572
22330.0,234739
22343.0,234952
20698.0,235022
9100.0,231112
30532.0,231127
11294.0,231236
2669.0,231256
2269.0,231453
15227.0,231454
12771.0,231464
16179.0,232075
8992.0,232101
3269.0,23368
14422.0,232521
12798.0,232543
19790.0,232706
3363.0,232712
16199.0,232999
19806.0,233128
23163.0,233148
20572.0,233550
15754.0,233796
3041.0,234135
24359.0,234377
19883.0,234395
30564.0,235033
1782.0,23627
2266.0,231114
19771.0,231459
16709.0,231888
20524.0,232087
942.0,23214
15253.0,232686
13749.0,232828
17819.0,232832
19107.0,232847
15716.0,232923
22283.0,233480
19151.0,234038
5710.0,23458
3365.0,23468
16257.0,234225
20701.0,235088
2815.0,23618
1668.0,23674
4019.0,231136
3360.0,231855
7570.0,231904
13084.0,232036
3154.0,23217
9709.0,232296
13094.0,232458
13741.0,232662
12802.0,232708
25635.0,233389
19141.0,233884
19829.0,233946
24365.0,234503
20658.0,234676
13142.0,234848
11111.0,234999
9396.0,231149
8853.0,231199
2909.0,231235
8616.0,231642
11297.0,231736
2470.0,231779
17800.0,231919
1662.0,23390
9857.0,232412
15251.0,232562
11531.0,233075
9574.0,233094
10342.0,233132
11322.0,233134
19117.0,233165
14443.0,233211
13454.0,233254
18485.0,233736
19877.0,234314
13139.0,234527
17923.0,234544
21419.0,234596
20671.0,234815
16267.0,235074
2485.0,23605
6118.0,231210
7107.0,231747
16707.0,231794
15239.0,232031
11082.0,232169
1897.0,23234
780.0,23255
2804.0,23354
3745.0,23384
19784.0,232281
11750.0,232517
20548.0,232997
17279.0,233030
15277.0,233143
21351.0,233191
12515.0,233293
12251.0,233335
15744.0,233375
22273.0,233379
15748.0,233494
15303.0,233912
20588.0,234069
